Unnamed: 0,BMAXATCL Index,BMAXACER Index,BMAXACFR Index,BMAXACPN Index,BMAXUS Index,MQAUTOCL Index,MQUSLVA Index,MQVTUSLE Index,MQAUCOUP Index,MQAUTOCP Index,MQAUTOQL Index,MQUSQVA Index,MQUSHIQL Index,MQVTUSTE Index,MQAQCOUP Index,MQAUTOQP Index,MQUSTVA Index,B500T Index,SPX Index,NDX Index,VIX Index,SPXT Index,SPDAUDT Index,LBUSTRUU Index,LUACTRUU Index,LF98TRUU Index
2022-12-02,3711.79,579.88,681.19,1297.14,8088.13,459.29,2535.22,411.87,510.41,59.63,864.65,6553.92,1.709402,1340.53,1213.92,54.23,6553.92,1544.59,4071.7,11994.26,19.06,8662.23,4134.71877,2085.61,3031.11,2220.0
2022-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-05,3681.84,574.92,675.59,1297.23,7855.36,440.29,2430.21,399.77,510.41,57.16,829.94,6360.05,1.709402,1312.52,1213.92,52.05,6360.05,1515.86,3998.84,11786.8,20.75,8507.34,4058.223,2069.94,3009.59,2214.66
2022-12-06,3603.74,562.62,661.2,1297.28,7675.24,425.28,2346.15,390.27,510.41,55.21,791.3,6135.5,1.709402,1278.77,1213.92,49.63,6135.5,1493.31,3941.26,11549.69,22.17,8385.16,4025.983,2077.51,3024.8,2208.46
2022-12-07,3599.01,561.76,660.27,1297.33,7653.91,423.97,2333.88,389.07,510.41,55.04,783.68,6081.75,1.709402,1271.91,1213.92,49.15,6081.75,1490.83,3933.92,11497.39,22.68,8369.74,4024.969,2095.05,3049.22,2208.3
2022-12-08,3640.13,568.07,667.75,1297.38,7741.89,431.42,2375.1,393.84,510.41,56.01,805.49,6207.42,1.709402,1290.1,1213.92,50.51,6207.42,1502.98,3963.51,11637.5,22.29,8433.9,4043.643,2089.22,3044.87,2212.11
2022-12-09,3635.7,567.16,666.75,1297.54,7650.71,423.44,2333.89,388.81,511.84,54.79,792.04,6138.57,1.005493,1279.23,1214.84,49.61,6138.57,1491.83,3934.38,11563.33,22.83,8372.26,4014.62717,2076.4,3023.18,2215.7
2022-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12,3661.82,570.96,671.42,1297.64,7814.51,431.07,2372.5,397.91,511.84,55.77,805.53,6211.97,1.005493,1298.85,1214.84,50.46,6211.97,1513.64,3990.56,11706.44,25.0,8491.86,4067.221,2076.32,3024.01,2218.93
2022-12-13,3713.59,578.77,680.69,1297.84,7938.03,436.29,2393.64,403.0,511.84,56.45,820.05,6279.15,1.005493,1317.05,1214.84,51.37,6279.15,1525.0,4019.65,11834.21,22.55,8554.1,4095.29,2090.71,3044.13,2234.47
2022-12-14,3667.95,571.37,672.06,1298.06,7837.87,433.46,2375.94,398.37,511.84,56.08,812.41,6230.7,1.005493,1303.36,1214.84,50.89,6230.7,1516.25,3995.32,11740.92,21.14,8503.97,4067.197,2096.71,3049.29,2236.11
2022-12-15,3529.93,549.71,646.65,1298.16,7408.3,419.51,2302.39,380.86,511.84,54.28,773.32,6012.05,1.005493,1242.28,1214.84,48.44,6012.05,1477.72,3895.75,11345.22,22.83,8292.64,3972.536,2098.12,3050.22,2225.82
2022-12-16,3462.06,539.0,634.12,1298.24,7226.5,412.5,2266.36,372.55,512.9,53.23,761.54,5950.03,1.357659,1225.01,1215.86,47.64,5950.03,1461.21,3852.36,11243.72,22.62,8200.9,3930.23,2093.05,3039.66,2216.33
2022-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-19,3417.15,531.74,625.82,1298.31,7084.2,405.76,2232.36,366.7,512.9,52.36,741.01,5839.14,1.357659,1201.14,1215.86,46.35,5839.14,1447.45,3817.66,11084.59,22.42,8127.57,3914.506,2080.7,3017.37,2209.3
2022-12-20,3437.55,534.71,629.38,1298.45,7098.49,406.38,2235.66,367.43,512.9,52.44,738.09,5825.68,1.357659,1199.47,1215.86,46.17,5825.68,1449.29,3821.62,11072.42,21.48,8136.3,3918.483,2067.44,2993.57,2202.68
2022-12-21,3498.95,544.04,640.43,1298.62,7299.39,417.79,2290.71,376.98,512.9,53.92,759.25,5937.76,1.357659,1222.8,1215.86,47.49,5937.76,1471.05,3878.44,11235.88,20.07,8258.43,3967.771,2071.24,3001.71,2213.3
2022-12-22,3418.73,531.45,625.69,1298.67,7089.58,406.56,2234.91,367.04,512.9,52.47,721.9,5737.16,1.357659,1180.28,1215.86,45.16,5737.16,1449.27,3822.39,10956.14,21.97,8139.07,3939.891,2069.36,3000.99,2207.95
2022-12-23,3462.41,537.95,633.43,1298.89,7161.41,410.33,2254.74,370.72,514.06,52.8,723.57,5751.09,1.364615,1183.64,1216.29,45.24,5751.09,1457.33,3844.82,10985.45,20.87,8187.06,3962.87,2062.22,2989.57,2206.64
2022-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-26,,,,,,,,,,,,,,,,,,1457.33,,,,,,,,
2022-12-27,3430.98,532.4,627.19,1299.3,7090.9,407.11,2237.96,367.49,514.06,52.39,701.92,5634.09,1.364615,1158.87,1216.29,43.88,5634.09,1450.96,3829.25,10822.51,21.65,8154.57,3974.259,2049.76,2967.48,2202.3
2022-12-28,3371.4,523.03,616.23,1299.36,6933.01,396.97,2188.36,358.87,514.06,51.08,683.67,5532.0,1.364615,1136.65,1216.29,42.74,5532.0,1433.88,3783.22,10679.34,22.14,8056.62,3920.02,2045.74,2962.1,2186.17
2022-12-29,3458.67,536.46,632.13,1299.4,7167.1,410.96,2254.56,371.04,514.06,52.88,716.75,5715.24,1.364615,1176.11,1216.29,44.81,5715.24,1459.62,3849.28,10951.05,21.44,8198.36,3969.21,2053.54,2974.4,2185.11
2022-12-30,3427.75,531.38,626.21,1299.63,7132.49,408.26,2242.79,369.02,515.06,52.41,714.39,5705.3,1.198601,1174.66,1216.74,44.63,5705.3,1456.19,3839.5,10939.76,21.67,8178.02,3939.471,2048.73,2968.2,2186.03
2022-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-02,,,,,,,,,,,,,,,,,,1456.19,,,,,,,,
2023-01-03,3412.11,528.51,623.13,1299.82,7057.31,406.43,2227.67,365.52,515.06,52.17,706.94,5653.9,1.198601,1161.76,1216.74,44.17,5653.9,1450.23,3824.14,10862.64,22.9,8145.6,3944.02,2056.08,2978.36,2197.23
2023-01-04,3474.1,538.0,634.4,1299.86,7164.98,412.31,2253.19,370.8,515.06,52.93,713.93,5686.29,1.198601,1169.44,1216.74,44.61,5686.29,1460.92,3852.97,10914.8,22.01,8207.42,3988.285,2066.63,2994.08,2209.96
2023-01-05,3372.26,522.13,615.76,1299.9,6980.78,403.39,2211.48,362.29,515.06,51.78,692.73,5574.32,1.198601,1141.56,1216.74,43.28,5574.32,1443.61,3808.1,10741.22,22.46,8113.15,3931.142,2064.68,2993.29,2210.55
2023-01-06,3512.82,543.72,641.29,1300.01,7322.33,420.78,2289.7,378.87,516.3,53.86,728.59,5755.29,1.171838,1189.78,1216.96,45.51,5755.29,1475.99,3895.08,11040.35,21.13,8298.61,4026.122,2086.58,3027.43,2234.74
2023-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-09,3505.6,542.31,639.85,1300.12,7306.67,421.24,2287.02,377.95,516.3,53.92,737.39,5796.1,1.171838,1200.38,1216.96,46.06,5796.1,1475.51,3892.09,11108.45,21.97,8293.8,4007.082,2093.08,3040.97,2247.61
2023-01-10,3558.28,550.29,649.35,1300.22,7408.0,425.72,2310.3,382.83,516.3,54.49,747.41,5853.71,1.171838,1214.89,1216.96,46.68,5853.71,1485.97,3919.25,11205.78,20.58,8351.68,4027.6985,2084.26,3028.97,2247.46
2023-01-11,3613.68,558.73,659.39,1300.27,7604.2,434.53,2353.08,392.14,516.3,55.62,769.84,5970.79,1.171838,1246.19,1216.96,48.08,5970.79,1505.53,3969.61,11402.52,21.09,8459.18,4076.606,2096.7,3052.29,2256.78
2023-01-12,3632.07,561.46,662.69,1300.32,7658.11,437.61,2364.52,394.83,516.3,56.02,777.96,6004.87,1.171838,1256.14,1216.96,48.59,6004.87,1511.08,3983.17,11459.61,18.83,8489.08,4070.503,2112.05,3079.12,2267.78
2023-01-13,3666.3,566.26,668.43,1300.75,7721.33,439.63,2377.24,397.73,517.54,56.12,784.71,6049.64,1.624586,1269.0,1218.58,48.91,6049.64,1517.47,3999.09,11541.48,18.35,8523.32,4088.722,2104.91,3069.92,2269.98
2023-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-16,,,,,,,,,,,,,,,,,,1517.47,,,19.49,,,,,
2023-01-17,3638.77,561.54,663.18,1300.95,7683.5,438.21,2364.83,395.55,517.54,55.93,788.01,6059.58,1.624586,1271.2,1218.58,49.12,6059.58,1515.18,3990.97,11557.19,19.36,8506.03,4071.093,2102.45,3068.08,2271.12
2023-01-18,3576.43,551.66,651.59,1301.14,7431.16,424.14,2285.55,382.15,517.54,54.14,767.23,5932.66,1.624586,1243.87,1218.58,47.82,5932.66,1491.56,3928.86,11410.29,20.34,8373.66,3998.793,2122.85,3100.35,2278.14
2023-01-19,3515.33,542.04,640.31,1301.27,7290.48,416.54,2247.72,375.91,517.54,53.17,747.95,5830.7,1.624586,1222.91,1218.58,46.62,5830.7,1480.09,3898.85,11295.67,20.52,8310.75,3938.374,2117.8,3090.42,2265.99
2023-01-20,3640.62,560.83,662.58,1301.74,7616.89,433.92,2337.7,390.61,518.72,55.24,795.94,6100.96,1.601952,1278.9,1219.58,49.55,6100.96,1508.91,3972.61,11619.03,19.85,8468.15,3999.056,2107.98,3072.8,2262.87
2023-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-23,3721.29,572.77,676.92,1302.02,7827.75,445.26,2397.13,400.23,518.72,56.69,833.8,6312.97,1.601952,1326.16,1219.58,51.91,6312.97,1527.68,4019.81,11872.54,19.81,8568.77,4031.332,2103.19,3068.69,2266.45
2023-01-24,3718.12,572.03,676.13,1302.2,7807.24,444.83,2392.01,399.17,518.72,56.63,831.04,6291.46,1.601952,1321.31,1219.58,51.74,6291.46,1526.18,4016.95,11846.64,19.2,8562.87,4031.147,2112.52,3084.05,2266.9
2023-01-25,3689.7,567.47,670.82,1302.32,7799.93,444.99,2390.67,399.3,518.72,56.65,826.27,6260.1,1.601952,1316.24,1219.58,51.44,6260.1,1525.86,4016.22,11814.69,19.08,8561.4,4016.907,2115.89,3086.17,2266.1
2023-01-26,3764.43,578.61,684.07,1302.6,8007.27,454.81,2445.2,408.54,518.72,57.9,860.04,6454.49,1.601952,1357.14,1219.58,53.54,6454.49,1543.38,4060.43,12051.48,18.73,8656.26,4021.906,2111.02,3083.69,2271.91
2023-01-27,3788.58,581.99,688.14,1302.87,8061.99,456.85,2456.52,410.43,519.96,58.01,876.54,6552.76,1.182429,1379.08,1222.25,54.41,6552.76,1548.17,4070.56,12166.6,18.51,8678.01,4017.469,2109.97,3080.25,2271.55
2023-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-30,3724.38,571.77,676.31,1303.02,7795.58,447.24,2402.64,398.45,519.96,56.79,848.49,6388.27,1.182429,1331.97,1222.25,52.67,6388.27,1527.3,4017.77,11912.39,19.94,8566.28,3997.401,2103.94,3072.56,2265.89
2023-01-31,3803.24,583.65,690.45,1303.17,8076.4,458.58,2460.73,411.65,519.96,58.23,870.16,6503.85,1.182429,1364.66,1222.25,54.01,6503.85,1549.79,4076.6,12101.93,19.4,8691.88,4067.273,2111.76,3087.13,2269.26
2023-02-01,3856.15,591.38,699.67,1303.49,8287.56,467.05,2503.3,421.34,519.96,59.3,900.31,6669.04,1.182429,1411.44,1222.25,55.88,6669.04,1566.68,4119.21,12363.1,17.87,8782.77,4100.896,2126.2,3108.6,2278.76
2023-02-02,3959.69,606.98,718.21,1303.7,8592.71,477.42,2563.17,434.73,519.96,60.62,945.66,6942.18,1.182429,1493.26,1222.25,58.7,6942.18,1591.28,4179.76,12803.14,18.73,8912.35,4133.597,2127.69,3116.68,2305.75
2023-02-03,3914.0,599.59,709.55,1304.02,8369.9,468.58,2518.47,424.25,521.41,59.31,919.39,6799.61,1.316687,1450.59,1224.3,56.94,6799.61,1574.27,4136.48,12573.36,18.33,8820.47,4104.38,2110.65,3089.43,2294.34
2023-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,3879.3,593.88,703.07,1304.18,8237.93,462.72,2488.07,418.0,521.41,58.57,904.88,6719.25,1.316687,1431.5,1224.3,56.04,6719.25,1564.55,4111.08,12464.51,19.43,8766.9,4074.926,2096.65,3070.86,2279.52
2023-02-07,3942.24,603.17,714.15,1304.45,8483.5,473.83,2550.45,429.8,521.41,59.97,935.96,6903.41,1.316687,1473.28,1224.3,57.96,6903.41,1584.88,4164.0,12728.27,18.66,8879.91,4091.335,2093.41,3061.88,2279.4
2023-02-08,3863.85,590.93,699.75,1304.62,8250.02,464.7,2495.65,419.07,521.41,58.82,909.35,6738.08,1.316687,1434.52,1224.3,56.32,6738.08,1567.59,4117.86,12495.38,19.63,8781.79,4048.972,2097.36,3067.24,2276.17
2023-02-09,3815.26,583.36,690.88,1304.69,8065.54,456.08,2448.66,410.82,521.41,57.73,894.31,6652.02,1.316687,1415.71,1224.3,55.38,6652.02,1553.48,4081.5,12381.17,20.71,8705.58,4007.073,2089.51,3051.28,2271.06
2023-02-10,3835.04,585.88,693.95,1305.11,8099.73,457.59,2458.11,412.75,522.66,57.76,883.96,6594.95,1.086524,1401.83,1226.44,54.61,6594.95,1556.65,4090.46,12304.92,20.53,8726.47,4036.626,2080.41,3033.17,2253.47
2023-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,3892.33,594.0,703.83,1305.52,8306.89,465.62,2499.56,423.06,522.66,58.77,903.83,6704.39,1.086524,1433.33,1226.44,55.84,6704.39,1574.79,4137.29,12502.31,20.34,8827.72,4082.871,2085.69,3039.91,2255.03
2023-02-14,3912.68,596.8,707.24,1305.76,8313.63,464.55,2497.58,422.41,522.66,58.64,910.9,6755.82,1.086524,1448.8,1226.44,56.27,6755.82,1575.67,4136.13,12590.89,18.91,8826.32,4065.155,2078.23,3031.72,2251.74
2023-02-15,3940.05,600.79,712.05,1305.87,8389.29,466.64,2508.62,425.38,522.66,58.9,920.57,6812.18,1.086524,1465.09,1226.44,56.87,6812.18,1582.31,4147.6,12687.89,18.23,8853.02,4085.051,2073.97,3023.44,2247.5
2023-02-16,3867.86,589.64,698.93,1305.93,8119.02,457.29,2455.65,411.21,522.66,57.72,896.5,6667.43,1.086524,1421.78,1226.44,55.38,6667.43,1560.31,4090.41,12442.48,20.17,8731.75,4064.236,2066.17,3007.22,2239.05
2023-02-17,3862.05,588.4,697.55,1306.21,8050.8,455.67,2444.51,408.49,523.85,57.37,887.85,6612.79,1.372867,1405.25,1229.06,54.69,6612.79,1555.33,4079.09,12358.18,20.02,8709.21,4074.042,2070.62,3012.52,2233.58
2023-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-20,,,,,,,,,,,,,,,,,,1555.33,,,21.23,,,,,
2023-02-21,3721.11,566.02,671.37,1306.82,7648.28,438.41,2353.09,388.1,523.85,55.19,849.5,6393.51,1.372867,1350.8,1229.06,52.32,6393.51,1523.75,3997.34,12060.3,22.87,8534.73,3986.823,2052.3,2982.31,2214.42
2023-02-22,3693.13,561.63,666.25,1306.88,7620.33,437.19,2345.27,386.59,523.85,55.04,849.96,6392.96,1.372867,1351.91,1229.06,52.35,6392.96,1521.86,3991.05,12066.27,22.29,8521.45,3986.816,2056.75,2989.34,2221.56
2023-02-23,3745.92,569.53,675.7,1306.94,7710.47,441.76,2366.56,391.05,523.85,55.61,864.89,6472.46,1.372867,1369.64,1229.06,53.27,6472.46,1529.89,4012.32,12180.14,21.14,8567.57,3994.095,2063.65,3000.66,2234.39
2023-02-24,3672.83,558.03,662.15,1307.26,7504.8,431.8,2319.17,381.14,525.1,54.2,835.95,6318.58,1.525143,1332.57,1231.77,51.32,6318.58,1512.77,3970.04,11969.65,21.67,8477.66,3977.796,2052.11,2982.67,2229.71
2023-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-27,3699.84,561.6,666.63,1307.58,7552.76,435.17,2332.01,383.67,525.1,54.62,849.3,6384.64,1.525143,1346.55,1231.77,52.14,6384.64,1517.89,3982.24,12057.79,20.95,8504.76,3983.847,2055.81,2987.04,2237.83
2023-02-28,3650.82,553.71,657.35,1307.96,7497.11,432.46,2317.34,380.11,525.1,54.28,847.86,6374.77,1.525143,1343.21,1231.77,52.05,6374.77,1513.43,3970.15,12042.12,20.7,8479.8,3973.877,2057.16,2988.93,2240.09
2023-03-01,3651.25,553.54,657.23,1308.13,7405.87,427.62,2295.25,376.35,525.1,53.67,830.86,6285.04,1.525143,1324.77,1231.77,51.01,6285.04,1505.86,3951.39,11938.57,20.58,8440.25,3951.694,2045.2,2971.95,2235.85
2023-03-02,3690.52,559.36,664.23,1308.18,7542.2,434.01,2327.14,383.52,525.1,54.48,845.12,6364.44,1.525143,1342.99,1231.77,51.88,6364.44,1517.61,3981.35,12044.87,19.59,8505.55,3989.339,2039.09,2966.76,2232.55
2023-03-03,3802.32,576.07,684.15,1308.35,7856.98,448.72,2401.04,399.18,526.57,56.14,880.9,6563.23,1.46598,1390.96,1233.84,53.95,6563.23,1542.58,4045.64,12290.81,18.49,8643.61,4031.494,2054.52,2995.3,2247.02
2023-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06,3803.59,575.93,684.24,1308.46,7857.72,449.63,2403.03,399.28,526.57,56.26,883.07,6569.53,1.46598,1392.06,1233.84,54.09,6569.53,1543.58,4048.42,12302.48,18.61,8649.88,4020.559,2051.47,2991.78,2254.69
2023-03-07,3707.87,561.29,666.94,1308.53,7542.15,435.03,2329.9,383.85,526.57,54.43,860.68,6447.73,1.46598,1361.96,1233.84,52.72,6447.73,1520.05,3986.37,12152.17,19.59,8517.54,3958.036,2048.51,2987.43,2248.21
2023-03-08,3696.22,559.4,664.77,1308.59,7566.12,436.18,2335.58,385.26,526.57,54.58,868.62,6492.93,1.46598,1373.54,1233.84,53.2,6492.93,1522.17,3992.01,12215.33,19.11,8530.33,3963.06759,2046.66,2981.56,2237.18
2023-03-09,3566.72,539.67,641.42,1308.65,7204.44,420.12,2248.26,367.6,526.57,52.57,840.88,6319.17,1.46598,1330.24,1233.84,51.5,6319.17,1493.81,3918.32,11995.88,22.61,8374.25,3903.26,2054.63,2986.96,2233.18
2023-03-10,3440.47,520.4,618.59,1308.75,6911.9,408.12,2178.99,353.98,527.68,50.92,821.71,6183.29,1.062675,1295.22,1236.01,50.19,6183.29,1471.55,3861.59,11830.28,24.8,8253.65,3845.737,2078.53,3018.32,2226.85
2023-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13,3412.48,515.88,613.45,1308.84,6890.2,411.24,2173.14,352.27,527.68,51.31,838.64,6229.54,1.062675,1310.98,1236.01,51.23,6229.54,1470.65,3855.76,11923.17,26.52,8241.39,3845.82711,2095.09,3021.49,2219.48
2023-03-14,3526.6,533.01,633.9,1308.9,7179.0,418.75,2216.16,365.49,527.68,52.25,862.67,6382.51,1.062675,1364.86,1236.01,52.7,6382.51,1495.95,3919.29,12199.79,23.73,8379.16,3881.38757,2081.25,3008.53,2226.43
2023-03-15,3474.36,525.0,624.45,1308.95,7057.69,416.96,2196.45,359.9,527.68,52.03,871.11,6403.9,1.062675,1377.52,1236.01,53.21,6403.9,1486.06,3891.93,12251.32,26.14,8320.96,3845.891,2100.56,3023.84,2211.63
2023-03-16,3602.84,544.29,647.48,1309.0,7355.72,425.07,2242.46,374.11,527.68,53.04,900.22,6588.31,1.062675,1440.83,1236.01,54.99,6588.31,1512.88,3960.28,12581.39,22.99,8468.33,3875.571,2090.71,3018.21,2220.61
2023-03-17,3533.89,533.71,634.97,1309.1,7164.04,420.85,2210.4,363.8,528.88,52.36,897.81,6548.45,1.069502,1427.93,1238.58,54.68,6548.45,1496.54,3916.64,12519.88,25.51,8375.21,3816.19687,2108.24,3041.33,2217.6
2023-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-20,3584.37,540.84,643.7,1309.39,7290.89,425.77,2234.07,371.07,528.88,52.97,901.55,6569.41,1.069502,1434.76,1238.58,54.91,6569.41,1508.98,3951.57,12562.61,24.15,8449.98,3871.315,2098.08,3031.38,2213.96
2023-03-21,3689.61,556.48,662.39,1309.56,7516.07,431.65,2270.02,381.71,528.88,53.7,915.37,6667.32,1.069502,1469.72,1238.58,55.75,6667.32,1529.52,4002.87,12741.44,21.38,8560.31,3895.58565,2091.05,3033.45,2225.63
2023-03-22,3548.71,535.09,637.02,1309.63,7226.33,424.42,2224.73,366.94,528.88,52.8,904.08,6577.47,1.069502,1433.42,1238.58,55.07,6577.47,1504.16,3936.97,12567.15,22.26,8420.02,3827.665,2112.23,3060.4,2233.29
2023-03-23,3567.32,537.77,640.29,1309.68,7277.92,426.74,2229.53,368.97,528.88,53.09,920.31,6657.8,1.069502,1463.2,1238.58,56.06,6657.8,1509.15,3948.72,12729.23,22.61,8445.87,3807.96905,2117.94,3067.13,2232.87
2023-03-24,3625.13,546.1,650.29,1310.0,7360.86,430.34,2246.41,373.97,529.95,53.41,924.36,6679.51,1.301283,1472.21,1241.7,56.11,6679.51,1516.99,3970.99,12767.05,21.74,8493.55,3852.654,2119.13,3067.53,2225.32
2023-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-27,3601.8,542.04,645.72,1310.32,7374.41,430.19,2250.55,374.97,529.95,53.39,910.36,6607.61,1.301283,1452.11,1241.7,55.26,6607.61,1519.2,3977.53,12673.07,20.6,8507.54,3880.359,2098.82,3041.98,2227.4
2023-03-28,3606.49,542.6,646.47,1310.4,7340.09,428.9,2245.13,372.9,529.95,53.23,903.37,6568.75,1.301283,1437.14,1241.7,54.84,6568.75,1516.46,3971.27,12610.57,19.97,8494.35,3897.345,2095.56,3038.08,2224.46
2023-03-29,3708.91,557.88,664.76,1310.46,7585.22,438.71,2293.92,385.27,529.95,54.45,929.69,6724.34,1.301283,1486.29,1241.7,56.44,6724.34,1538.61,4027.81,12846.03,19.12,8615.29,3936.674,2095.7,3041.35,2235.78
2023-03-30,3761.61,565.63,674.09,1310.55,7689.26,442.68,2313.3,390.46,529.95,54.94,943.02,6802.08,1.301283,1513.04,1241.7,57.25,6802.08,1547.86,4050.83,12963.14,19.02,8665.7,3950.50886,2099.64,3051.23,2245.25
2023-03-31,3832.81,576.11,686.67,1310.71,7950.89,453.5,2365.65,403.08,531.44,56.1,969.32,6953.69,1.732191,1560.11,1244.24,58.69,6953.69,1570.71,4109.31,13181.35,18.7,8791.13,4010.52102,2109.41,3072.15,2264.03
2023-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,3853.26,578.59,689.9,1311.07,7999.82,458.11,2384.38,406.12,531.44,56.67,966.38,6921.5,1.732191,1550.73,1244.24,58.51,6921.5,1575.89,4124.51,13148.35,18.55,8823.66,4023.224,2118.68,3086.84,2271.57
2023-04-04,3795.11,569.73,679.43,1311.12,7891.9,453.53,2353.19,400.67,531.44,56.11,961.21,6874.22,1.732191,1540.13,1244.24,58.2,6874.22,1567.05,4100.6,13100.07,19.0,8773.31,3980.754,2127.93,3097.2,2270.71
2023-04-05,3778.4,567.09,676.38,1311.17,7835.85,451.21,2338.18,397.95,531.44,55.82,941.25,6747.1,1.732191,1509.77,1244.24,56.99,6747.1,1562.65,4090.38,12967.2,19.08,8752.54,3982.176,2133.83,3104.24,2265.05
2023-04-06,3809.19,571.41,681.62,1311.4,7903.03,454.58,2356.01,401.55,532.72,56.08,954.43,6828.11,1.543371,1529.52,1246.63,57.65,6828.11,1568.54,4105.02,13062.6,18.4,8785.7,3979.761,2132.95,3105.33,2265.8
2023-04-07,,,,,,,,,,,,,,,,,,1568.54,,,,,,2119.77,3086.0,2266.01
2023-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-10,3829.19,573.7,684.71,1311.81,7904.15,454.68,2359.36,401.74,532.72,56.09,951.1,6813.36,1.543371,1524.95,1246.63,57.45,6813.36,1569.99,4109.11,13051.23,18.97,8794.65,3995.445,2116.98,3084.32,2266.7
2023-04-11,3822.79,572.6,683.49,1311.87,7895.05,454.71,2359.26,401.8,532.72,56.09,939.98,6745.62,1.543371,1503.93,1246.63,56.77,6745.62,1569.6,4108.94,12964.16,19.1,8794.29,4015.976,2119.01,3088.17,2271.19
2023-04-12,3806.27,570.0,680.47,1311.92,7802.94,451.53,2338.61,397.21,532.72,55.7,924.85,6646.47,1.543371,1474.79,1246.63,55.86,6646.47,1563.14,4091.95,12848.35,19.09,8758.11,4003.208,2122.52,3091.29,2276.2
2023-04-13,3896.36,583.19,696.32,1312.14,8086.4,463.41,2400.41,411.52,532.72,57.17,959.41,6851.35,1.543371,1537.19,1246.63,57.95,6851.35,1584.54,4146.22,13109.39,17.8,8875.65,4026.578,2119.28,3086.63,2284.95
2023-04-14,3881.65,580.55,693.26,1312.5,8035.2,460.81,2389.99,408.45,533.94,56.7,954.33,6828.84,1.912199,1530.06,1249.55,57.46,6828.84,1581.34,4137.64,13079.52,17.07,8857.31,4007.316,2109.56,3075.9,2283.15
2023-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,3920.03,585.92,699.94,1312.64,8093.72,464.06,2408.05,411.77,533.94,57.1,954.51,6830.63,1.912199,1530.62,1249.55,57.48,6830.63,1586.43,4151.32,13087.71,16.95,8886.76,4033.982,2099.5,3062.46,2279.06
2023-04-18,3904.28,583.27,696.87,1312.86,8111.63,465.1,2412.47,412.29,533.94,57.22,955.84,6835.93,1.912199,1530.1,1249.55,57.55,6835.93,1587.92,4154.87,13091.79,16.83,8894.35,4038.364,2101.91,3069.85,2280.68
2023-04-19,3910.9,584.03,697.87,1313.01,8101.03,464.54,2409.85,411.85,533.94,57.16,953.88,6824.89,1.912199,1527.75,1249.55,57.44,6824.89,1587.61,4154.52,13088.71,16.46,8893.6,4046.005,2099.61,3063.24,2276.1
2023-04-20,3847.36,574.13,686.13,1313.35,7933.59,458.31,2370.94,404.92,533.94,56.39,937.82,6716.07,1.912199,1500.2,1249.55,56.47,6716.07,1577.93,4129.79,12985.98,17.17,8841.62,4048.678,2108.05,3073.11,2272.03
